material_id,formula,crystal_system,battery_family,is_stable,energy_above_hull,band_gap,india_feasibility_score,india_decision_label,india_rule_reason,predicted_stable_probability,predicted_is_stable,predicted_energy_above_hull,final_recommendation_score,parsed_elements,blocked_elements,predicted_energy_above_hull_clipped,family_rank,shortlist_rule_type,shortlist_rejection_reason,shortlist_score
mp-1211167,LiCr4GaS8,Cubic,Li-S or sulfide-family,True,0.0,0.3762,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7764287,True,0.01467058,77.79,Cr;Ga;Li;S,,0.01467058,7,Strict model shortlist,Included in final shortlist,79.31
mp-1211182,LiCr4InS8,Cubic,Li-S or sulfide-family,True,0.0,0.3692,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7764287,True,0.01467058,77.79,Cr;In;Li;S,,0.01467058,7,Strict model shortlist,Included in final shortlist,79.31
mp-554076,BaLiBS3,Monoclinic,Li-S or sulfide-family,True,0.0,2.1532,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7491556,True,0.008809453,76.15,B;Ba;Li;S,,0.008809453,7,Strict model shortlist,Included in final shortlist,79.25
mp-1194339,Li3SbS3,Orthorhombic,Li-S or sulfide-family,True,0.0,2.4016,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7220644,True,0.0033972142,74.52,Li;S;Sb,,0.0033972142,7,Strict model shortlist,Included in final shortlist,79.11
mp-3211952,K2LiPS4,Orthorhombic,Li-S or sulfide-family,True,0.0,3.3748,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.69883114,True,0.0019983696,73.93,K;Li;P;S,,0.0019983696,7,Strict model shortlist,Included in final shortlist,79.05
mp-3215916,Cs2LiPS4,Orthorhombic,Li-S or sulfide-family,True,0.0,3.1737,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.6972718,True,0.0019983696,73.84,Cs;Li;P;S,,0.0019983696,7,Strict model shortlist,Included in final shortlist,78.98
mp-3216054,LiAl(CrS2)4,Cubic,Li-S or sulfide-family,True,0.0,1.4934,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.81996816,True,0.026540361,80.4,Al;Cr;Li;S,,0.026540361,7,Strict model shortlist,Included in final shortlist,78.89
mp-3214172,Li3Bi2(SbS2)9,Triclinic,Li-S or sulfide-family,True,0.0,1.5914,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.783259,True,0.01862083,78.2,Bi;Li;S;Sb,,0.01862083,7,Strict model shortlist,Included in final shortlist,78.82
mp-3207754,Ba2LiAlS4,Monoclinic,Li-S or sulfide-family,True,0.0,2.6656,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7559268,True,0.012866707,76.56,Al;Ba;Li;S,,0.012866707,7,Strict model shortlist,Included in final shortlist,78.74
mp-8452,NaLiS,Tetragonal,Li-S or sulfide-family,True,0.0,2.2642,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.69716835,True,-0.009310134,73.03,Li;Na;S,,0.0,7,Strict model shortlist,Included in final shortlist,78.67
mp-1195603,Li2MnSnS4,Orthorhombic,Li-S or sulfide-family,False,0.000789035,1.1047,75,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.79122114,True,0.017483257,77.47,Li;Mn;S;Sn,,0.017483257,7,Strict model shortlist,Included in final shortlist,78.36
mp-753940,KLiMnS2,Tetragonal,Li-S or sulfide-family,True,0.0,0.6362,81,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7476544,True,0.018819988,77.26,K;Li;Mn;S,,0.018819988,7,Strict model shortlist,Included in final shortlist,78.23
mp-554782,Li2Ga2GeS6,Orthorhombic,Li-S or sulfide-family,False,0.035432831,2.1339,70,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7842553,True,0.008504724,75.06,Ga;Ge;Li;S,,0.008504724,7,Strict model shortlist,Included in final shortlist,78.09
mp-558219,SrLi(BS2)3,Monoclinic,Li-S or sulfide-family,True,0.0,2.91,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7108233,True,0.0065332116,73.85,B;Li;S;Sr,,0.0065332116,7,Strict model shortlist,Included in final shortlist,77.98
mp-778433,Li3Cr2(PS4)3,Monoclinic,Li-S or sulfide-family,True,0.0,1.3846,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.65834254,True,-0.00044916407,71.5,Cr;Li;P;S,,0.0,7,Strict model shortlist,Included in final shortlist,77.63
mp-3209135,NaLi3(Mo3S4)2,Triclinic,Li-S or sulfide-family,True,0.0,1.6659,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.751864,True,0.017802056,76.31,Li;Mo;Na;S,,0.017802056,7,Strict model shortlist,Included in final shortlist,77.57
mp-557892,BaLi(BS2)3,Monoclinic,Li-S or sulfide-family,True,0.0,2.8597,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.69836694,True,0.007034519,73.1,B;Ba;Li;S,,0.007034519,7,Strict model shortlist,Included in final shortlist,77.32
mp-8751,RbLiS,Tetragonal,Li-S or sulfide-family,True,0.0,2.745,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.6622852,True,-0.009327542,70.94,Li;Rb;S,,0.0,7,Strict model shortlist,Included in final shortlist,77.1
mp-555186,Li2ZnSnS4,Monoclinic,Li-S or sulfide-family,True,0.0,2.1758,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.6988894,True,0.008500034,73.13,Li;S;Sn;Zn,,0.008500034,7,Strict model shortlist,Included in final shortlist,77.05
mp-29829,LiAuS,Orthorhombic,Li-S or sulfide-family,True,0.0,1.5804,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.6600776,True,-0.04015199,70.8,Au;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,77.0
mp-8430,KLiS,Tetragonal,Li-S or sulfide-family,True,0.0,3.0571,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.6589531,True,-0.0070113093,70.74,K;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,76.95
mp-29410,Li2B2S5,Orthorhombic,Li-S or sulfide-family,True,0.0,2.4427,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.658575,True,-0.003490522,70.71,B;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,76.94
mp-4226,LiCrS2,Trigonal,Li-S or sulfide-family,True,0.0,0.6463,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.67729986,True,0.006024095,71.84,Cr;Li;S,,0.006024095,7,Strict model shortlist,Included in final shortlist,76.57
mp-554395,Na5Li3(TiS4)2,Monoclinic,Li-S or sulfide-family,True,0.0,2.2797,80,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.6930246,True,0.014940141,73.58,Li;Na;S;Ti,,0.014940141,7,Strict model shortlist,Included in final shortlist,76.2
mp-1192995,Li4MnGe2S7,Monoclinic,Li-S or sulfide-family,True,0.0,1.5209,81,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7571015,True,0.031129079,77.83,Ge;Li;Mn;S,,0.031129079,7,Strict model shortlist,Included in final shortlist,76.19
mp-556085,Rb2LiTaS4,Triclinic,Li-S or sulfide-family,True,0.0,2.8199,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.66839796,True,0.0065450445,71.3,Li;Rb;S;Ta,,0.0065450445,7,Strict model shortlist,Included in final shortlist,76.07
mp-557962,SrLiBS3,Orthorhombic,Li-S or sulfide-family,False,0.000848513,2.5603,72,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.6861605,True,0.0021124817,69.97,B;Li;S;Sr,,0.0021124817,7,Strict model shortlist,Included in final shortlist,75.65
mp-1222735,Li2VCrS4,Monoclinic,Li-S or sulfide-family,False,0.03367092,0.0,70,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.81252587,True,0.03104612,76.75,Cr;Li;S;V,,0.03104612,7,Strict model shortlist,Included in final shortlist,74.85
mp-629443,Li2EuGeS4,Tetragonal,Li-S or sulfide-family,True,0.0,0.2021,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7262604,True,0.026370278,74.78,Eu;Ge;Li;S,,0.026370278,7,Strict model shortlist,Included in final shortlist,74.71
mp-30249,Li4GeS4,Orthorhombic,Li-S or sulfide-family,False,7.78e-05,2.7129,72,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.65351117,True,-0.0016986934,68.01,Ge;Li;S,,0.0,7,Strict model shortlist,Included in final shortlist,74.61
mp-3203193,LiV(CuS2)2,Tetragonal,Li-S or sulfide-family,True,0.0,1.1022,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7829614,True,0.041406773,78.18,Cu;Li;S;V,,0.041406773,7,Strict model shortlist,Included in final shortlist,74.25
mp-3271249,RbLiS2O7,Triclinic,Li-S or sulfide-family,True,0.0,6.4448,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7144084,True,0.05039637,74.06,Li;O;Rb;S,,0.05039637,7,Strict model shortlist,Included in final shortlist,69.37
mp-3274541,CsLiS2O7,Triclinic,Li-S or sulfide-family,True,0.0,6.3859,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7144084,True,0.05039637,74.06,Cs;Li;O;S,,0.05039637,7,Strict model shortlist,Included in final shortlist,69.37
mp-3283701,KLiS2O7,Triclinic,Li-S or sulfide-family,True,0.0,6.5525,78,Research Candidate,Sulfur or sulfide research family; useful for future battery directions.,0.7144084,True,0.05039637,74.06,K;Li;O;S,,0.05039637,7,Strict model shortlist,Included in final shortlist,69.37
