material_id,formula,space_group_number,crystal_system,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,is_metal,theoretical,deprecated
mp-753168,Li4Ti3(FeO4)3,2,Triclinic,-2.545936432,0.08894873,FALSE,0.0604,FALSE,TRUE,FALSE
mp-753170,LiVP3HO10,5,Monoclinic,-2.475072082,0.088746317,FALSE,2.2281,FALSE,TRUE,FALSE
mp-753171,Li2CuF4,7,Monoclinic,-2.5886961,0.011428337,FALSE,0.6242,FALSE,TRUE,FALSE
mp-753172,Li4Cr5O10,2,Triclinic,-2.326938172,0.034968337,FALSE,0,TRUE,TRUE,FALSE
mp-753174,LiFeNiO4,74,Orthorhombic,-1.390315118,0.087838206,FALSE,0,TRUE,TRUE,FALSE
mp-753177,Li2MnCo3O8,166,Trigonal,-1.63868929,0.034855716,FALSE,0,TRUE,TRUE,FALSE
mp-753178,LiFe2(CO3)3,6,Monoclinic,-1.731561832,0.141168941,FALSE,1.6743,FALSE,TRUE,FALSE
mp-753179,Li2CuPO4,4,Monoclinic,-2.251272215,0.104853465,FALSE,2.1172,FALSE,TRUE,FALSE
mp-753180,LiP2WO7,2,Triclinic,-2.484585409,0.047128379,FALSE,3.5078,FALSE,TRUE,FALSE
mp-753182,Li3V3(FeO5)2,2,Triclinic,-2.190287529,0.10027676,FALSE,1.4302,FALSE,TRUE,FALSE
mp-753185,Li3Fe5(NiO6)2,5,Monoclinic,-1.606144702,0.077738071,FALSE,0.2358,FALSE,TRUE,FALSE
mp-753186,Li4Mn3(NiO4)3,2,Triclinic,-1.757128811,0.034126728,FALSE,0.1532,FALSE,TRUE,FALSE
mp-753188,Li5Mn2Co5O12,5,Monoclinic,-1.15232914,0.652614236,FALSE,0,TRUE,TRUE,FALSE
mp-753189,Li2VO2F,8,Monoclinic,-2.618367363,0.09907263,FALSE,0.9818,FALSE,TRUE,FALSE
mp-753190,Li2P2WO8,14,Monoclinic,-2.592941126,0.006334048,FALSE,3.0779,FALSE,TRUE,FALSE
mp-753191,Li2(FeO2)3,9,Monoclinic,-1.585971655,0.218512822,FALSE,0,TRUE,TRUE,FALSE
mp-753193,Li2Cr(SiO3)2,43,Orthorhombic,-2.583174919,0.242963617,FALSE,1.528,FALSE,TRUE,FALSE
mp-753195,Li2WS4,121,Tetragonal,-1.140345157,0.031546194,FALSE,1.9807,FALSE,TRUE,FALSE
mp-753199,Li3Cu2F8,1,Triclinic,-2.371216698,0.05574731,FALSE,0,TRUE,TRUE,FALSE
mp-753201,LiV2H4(OF5)2,1,Triclinic,-2.42419199,0.032293016,FALSE,1.0144,FALSE,TRUE,FALSE
mp-753202,Li5CuF8,166,Trigonal,-2.766525747,0.006714844,FALSE,0.7653,FALSE,TRUE,FALSE
mp-753204,Li5Si2NiO8,5,Monoclinic,-2.491865696,0.044803318,FALSE,1.1305,FALSE,TRUE,FALSE
mp-753207,LiMnPO4,9,Monoclinic,-2.546632712,0.086796021,FALSE,3.4492,FALSE,TRUE,FALSE
mp-753208,Li4Ti3VO8,6,Monoclinic,-2.802172307,0.101532587,FALSE,0,TRUE,TRUE,FALSE
mp-753209,LiAgF4,10,Monoclinic,-1.812490031,0.065337967,FALSE,0,TRUE,TRUE,FALSE
mp-753212,LiVF6,156,Trigonal,-2.911398479,0.059113729,FALSE,3.2502,FALSE,TRUE,FALSE
mp-753213,Li4Ni2OF7,8,Monoclinic,-2.576231898,0.070228658,FALSE,0.6723,FALSE,TRUE,FALSE
mp-753214,Li4NbCo5O12,12,Monoclinic,-1.784021289,0.113389808,FALSE,0,TRUE,TRUE,FALSE
mp-753216,LiAg2F4,64,Orthorhombic,-1.753624062,0.040374249,FALSE,0,TRUE,TRUE,FALSE
mp-753219,Li3MnNi3O8,12,Monoclinic,-1.583539663,0.018566931,FALSE,0,TRUE,TRUE,FALSE
mp-753220,Li2Co(SiO3)2,4,Monoclinic,-2.645378592,0.073498002,FALSE,3.1271,FALSE,TRUE,FALSE
mp-753221,Li2Ni(CO3)2,43,Orthorhombic,-1.900781689,0.077182486,FALSE,2.9458,FALSE,TRUE,FALSE
mp-753223,LiVSiO4,74,Orthorhombic,-2.774515049,0.069481338,FALSE,1.7552,FALSE,TRUE,FALSE
mp-753224,Li3Co2(GeO4)2,1,Triclinic,-1.946813561,0.064900527,FALSE,0.0604,FALSE,TRUE,FALSE
mp-753225,LiTiFe2O5,1,Triclinic,-2.310862949,0.080180713,FALSE,1.4659,FALSE,TRUE,FALSE
mp-753227,LiCrO2,186,Hexagonal,-2.37457868,0.034043173,FALSE,2.9669,FALSE,TRUE,FALSE
mp-753228,LiMn3O6,12,Monoclinic,-1.961782156,0.036078144,FALSE,0.92,FALSE,TRUE,FALSE
mp-753229,Li2Mn3NiO8,12,Monoclinic,-1.878208736,0.072444603,FALSE,0.5344,FALSE,TRUE,FALSE
mp-753230,LiFe(CO3)2,9,Monoclinic,-1.83523334,0.079191693,FALSE,2.2985,FALSE,TRUE,FALSE
mp-753231,Li2V4O3F8,2,Triclinic,-2.966373575,0.066003615,FALSE,0,TRUE,TRUE,FALSE
mp-753232,Li2Mn(NiO3)2,12,Monoclinic,,,FALSE,,,TRUE,TRUE
mp-753234,LiMn7O12,5,Monoclinic,-1.933839935,0.072050136,FALSE,0.4011,FALSE,TRUE,FALSE
mp-753235,Li2Mn3TeO8,186,Hexagonal,-1.999073189,0.003369355,FALSE,0.1403,FALSE,TRUE,FALSE
mp-753236,Li5VF8,71,Orthorhombic,-3.142620451,0.05562751,FALSE,2.5632,FALSE,TRUE,FALSE
mp-753237,Li2Co3NiO8,166,Trigonal,-1.212425571,0.225840192,FALSE,0,TRUE,TRUE,FALSE
mp-753239,LiSnPHO5,2,Triclinic,-2.240177632,0.048740121,FALSE,2.3396,FALSE,TRUE,FALSE
mp-753240,Li2Ti3V3O12,2,Triclinic,-2.868105422,0.095744616,FALSE,1.0266,FALSE,TRUE,FALSE
mp-753242,LiMnF4,14,Monoclinic,-2.783266326,0.150767135,FALSE,0.9664,FALSE,TRUE,FALSE
mp-753243,Li6Fe5NiO12,5,Monoclinic,-1.784300644,0.086145196,FALSE,0,TRUE,TRUE,FALSE
mp-753244,LiMn2F9,1,Triclinic,-2.55945177,0.014044369,FALSE,2.2787,FALSE,TRUE,FALSE
mp-753245,LiMn2O3F,8,Monoclinic,-2.259592338,0.083138377,FALSE,0,TRUE,TRUE,FALSE
mp-753247,LiMnF5,2,Triclinic,-2.683226235,0.016672099,FALSE,1.477,FALSE,TRUE,FALSE
mp-753248,LiVPO5,7,Monoclinic,-2.57609118,0.090204113,FALSE,2.2474,FALSE,TRUE,FALSE
mp-753249,LiVPO5,12,Monoclinic,-2.582478255,0.083817038,FALSE,1.668,FALSE,TRUE,FALSE
mp-753250,Li2CoSn(PO4)2,11,Monoclinic,-2.352776922,0.084476065,FALSE,1.6258,FALSE,TRUE,FALSE
mp-753251,Li5(CoO3)2,1,Triclinic,-1.722224737,0.110831475,FALSE,0.974,FALSE,TRUE,FALSE
mp-753252,Li2MnOF3,5,Monoclinic,-2.767073256,0.067680192,FALSE,1.4401,FALSE,TRUE,FALSE
mp-753253,LiMn2F7,2,Triclinic,-2.799310998,0.067041502,FALSE,1.6903,FALSE,TRUE,FALSE
mp-753254,LiCrSi3O8,2,Triclinic,-2.927991702,0.081628525,FALSE,2.7109,FALSE,TRUE,FALSE
mp-753255,Li8(FeO2)5,2,Triclinic,-1.819837817,0.082749071,FALSE,0,TRUE,TRUE,FALSE
mp-753257,LiCuF4,14,Monoclinic,-2.123160672,0.02373465,FALSE,0.7829,FALSE,TRUE,FALSE
mp-753258,Li3CrO4,1,Triclinic,-2.121814754,0.058345091,FALSE,1.0384,FALSE,TRUE,FALSE
mp-753259,LiCo(CO3)2,4,Monoclinic,-1.750663675,0.035504979,FALSE,0.4052,FALSE,TRUE,FALSE
mp-753261,Li5MnCr3O8,166,Trigonal,-2.21644954,0.086691372,FALSE,1.6178,FALSE,TRUE,FALSE
mp-753262,Li2CoSi3O8,4,Monoclinic,-2.76700568,0.069947948,FALSE,3.1595,FALSE,TRUE,FALSE
mp-753263,Li3Cr2CuO6,12,Monoclinic,-2.05146523,0.037809809,FALSE,0.1722,FALSE,TRUE,FALSE
mp-753264,LiVPO5,2,Triclinic,-2.601845724,0.064720946,FALSE,0,TRUE,TRUE,FALSE
mp-753268,Li6CuF8,12,Monoclinic,-2.861424501,0.052737731,FALSE,0.4601,FALSE,TRUE,FALSE
mp-753269,Li3V3CrO8,8,Monoclinic,-2.38274587,0.104305393,FALSE,0.2113,FALSE,TRUE,FALSE
mp-753270,Li2V3(P2O7)2,2,Triclinic,-2.608009694,0.047080214,FALSE,3.0925,FALSE,TRUE,FALSE
mp-753272,Li3Fe2P4HO14,2,Triclinic,-2.440290854,0.039411484,FALSE,4.0848,FALSE,TRUE,FALSE
mp-753273,LiCuF4,60,Orthorhombic,-2.114821825,0.032073497,FALSE,0,TRUE,TRUE,FALSE
mp-753275,Li3FeNi3O8,12,Monoclinic,-1.468135599,0.020682105,FALSE,0,TRUE,TRUE,FALSE
mp-753276,Li2CoNiO4,10,Monoclinic,-1.572227943,0.065080623,FALSE,0,TRUE,TRUE,FALSE
mp-753277,LiAgF2,31,Orthorhombic,-2.104387042,0.051393386,FALSE,1.4445,FALSE,TRUE,FALSE
mp-753279,LiAg5F12,65,Orthorhombic,-1.44710465,0.053252786,FALSE,0,TRUE,TRUE,FALSE
mp-753280,LiMn2OF3,160,Trigonal,-2.68053655,0.075971546,FALSE,2.0002,FALSE,TRUE,FALSE
mp-753281,Li6NiOF6,71,Orthorhombic,-2.79837529,0.088286519,FALSE,1.9412,FALSE,TRUE,FALSE
mp-753282,Li2MnOF3,12,Monoclinic,-2.79795016,0.036803288,FALSE,1.6403,FALSE,TRUE,FALSE
mp-753283,Li6NiOF6,139,Tetragonal,-2.859697305,0.026964505,FALSE,1.8953,FALSE,TRUE,FALSE
mp-753284,LiCo(CO3)2,9,Monoclinic,-1.725431895,0.060736759,FALSE,0.7368,FALSE,TRUE,FALSE
mp-753286,Li2Co(CO3)2,43,Orthorhombic,-1.90929204,0.073892565,FALSE,2.1372,FALSE,TRUE,FALSE
mp-753288,Li3VF8,12,Monoclinic,-2.944396322,0.09244672,FALSE,1.9333,FALSE,TRUE,FALSE
mp-753289,LiVF5,19,Orthorhombic,-3.058846427,0.039270651,FALSE,1.9335,FALSE,TRUE,FALSE
mp-753291,Li2Mn(PO4)2,15,Monoclinic,-2.495829342,0.005978985,FALSE,1.1087,FALSE,TRUE,FALSE
mp-753292,LiCo2(CO3)4,1,Triclinic,-1.580106596,0.092000192,FALSE,0.3028,FALSE,TRUE,FALSE
mp-753293,Li2NiP2O7,15,Monoclinic,-2.45697386,0.055015484,FALSE,2.7962,FALSE,TRUE,FALSE
mp-753294,LiV2O3F,44,Orthorhombic,-2.628955449,0.085652302,FALSE,1.5729,FALSE,TRUE,FALSE
mp-753296,Li2(NiO2)3,9,Monoclinic,-1.271919407,0.046873059,FALSE,0.3234,FALSE,TRUE,FALSE
mp-753299,LiAgF2,62,Orthorhombic,-2.060694365,0.095086063,FALSE,1.4819,FALSE,TRUE,FALSE
mp-753300,LiSi2NiO6,21,Orthorhombic,-2.505998672,0.082628693,FALSE,1.4438,FALSE,TRUE,FALSE
mp-753305,LiTiSiO4,74,Orthorhombic,-3.047561937,0.076388574,FALSE,0,TRUE,TRUE,FALSE
mp-753307,LiNi4O4F,139,Tetragonal,-1.542769568,0.064650251,FALSE,2.4951,FALSE,TRUE,FALSE
mp-753308,Li3Mn(OF)2,13,Monoclinic,-2.59278796,0.069525969,FALSE,1.1931,FALSE,TRUE,FALSE
mp-753310,Li2Cr3CuO8,160,Trigonal,-1.931841973,0.092190022,FALSE,0,TRUE,TRUE,FALSE
mp-753313,Li2Mn(PO4)2,14,Monoclinic,-2.475375074,0.026433253,FALSE,0.2448,FALSE,TRUE,FALSE
mp-753316,Li2AgF5,1,Triclinic,-2.140434248,0.065173076,FALSE,0.8272,FALSE,TRUE,FALSE
mp-753317,LiNi3OF5,1,Triclinic,-2.172157904,0.097778737,FALSE,3.2492,FALSE,TRUE,FALSE
mp-753319,Li3Nb4SnO12,1,Triclinic,-2.703697042,0.088824973,FALSE,0,TRUE,TRUE,FALSE
mp-753321,LiFePO4,63,Orthorhombic,-2.405664434,0.074231581,FALSE,3.8149,FALSE,TRUE,FALSE
mp-753322,Li3Mn3O3F5,8,Monoclinic,-2.64774474,0.063615827,FALSE,0.5467,FALSE,TRUE,FALSE
mp-753323,Li4Mn2OF7,1,Triclinic,-2.894988115,0.062383818,FALSE,0.9575,FALSE,TRUE,FALSE
mp-753324,Li8(FeO2)5,12,Monoclinic,,,FALSE,,,TRUE,TRUE
mp-753326,LiAg2F6,150,Trigonal,-1.637494289,0.051598427,FALSE,0,TRUE,TRUE,FALSE
mp-753327,LiSiBiO4,62,Orthorhombic,-2.525266345,0.020551766,FALSE,3.4557,FALSE,TRUE,FALSE
mp-753328,Li5Mn3(CoO5)2,2,Triclinic,-1.915935297,0.078472563,FALSE,0.0011,FALSE,TRUE,FALSE
mp-753329,Li3Ni3OF7,160,Trigonal,-2.491966119,0.037501433,FALSE,3.6766,FALSE,TRUE,FALSE
mp-753331,LiNi2O2F,129,Tetragonal,-1.815387514,0.051588651,FALSE,2.3993,FALSE,TRUE,FALSE
mp-753335,Li2V2F7,74,Orthorhombic,-3.043862315,0.115948615,FALSE,0.0032,FALSE,TRUE,FALSE
mp-753336,Li3Fe2(CO3)4,1,Triclinic,-1.906460165,0.073419406,FALSE,1.7153,FALSE,TRUE,FALSE
mp-753337,Li2VNiO4,74,Orthorhombic,-2.145063296,0.041756273,FALSE,1.8664,FALSE,TRUE,FALSE
mp-753338,LiVF4,10,Monoclinic,-3.149344261,0.085518657,FALSE,2.1976,FALSE,TRUE,FALSE
mp-753339,LiV2OF5,7,Monoclinic,-3.062512554,0.050257647,FALSE,1.8025,FALSE,TRUE,FALSE
mp-753340,Li4VF8,3,Monoclinic,-3.094535737,0.059671282,FALSE,1.9507,FALSE,TRUE,FALSE
mp-753341,LiMn3(OF3)2,14,Monoclinic,-2.642138983,0.022251508,FALSE,0.7704,FALSE,TRUE,FALSE
mp-753342,LiCuF4,36,Orthorhombic,-2.070476226,0.076419097,FALSE,0,TRUE,TRUE,FALSE
mp-753343,LiVSiO4,82,Tetragonal,-2.755364106,0.08863228,FALSE,2.6931,FALSE,TRUE,FALSE
mp-753344,LiNi6O7,2,Triclinic,-1.281280376,0.016778067,FALSE,0,TRUE,TRUE,FALSE
mp-753346,Li2VSiO4,31,Orthorhombic,-2.617151496,0.075064531,FALSE,2.0199,FALSE,TRUE,FALSE
mp-753347,Li2MnNiO4,74,Orthorhombic,-1.908763394,0.030842478,FALSE,0.2564,FALSE,TRUE,FALSE
mp-753349,LiTiSiO4,63,Orthorhombic,-3.055189737,0.068760775,FALSE,0,TRUE,TRUE,FALSE
mp-753352,Li2MnO2F,2,Triclinic,-2.405330046,0.089502562,FALSE,1.126,FALSE,TRUE,FALSE
mp-753353,Sr4LiCu(CO5)2,121,Tetragonal,-2.526757375,0,TRUE,0.9619,FALSE,TRUE,FALSE
mp-753359,Li2MnO2F,1,Triclinic,-2.40402215,0.090810458,FALSE,1.1291,FALSE,TRUE,FALSE
mp-753362,LiFeSiO4,20,Orthorhombic,-2.514887948,0.033588317,FALSE,2.9294,FALSE,TRUE,FALSE
mp-753363,Li4Sb(TeO4)3,1,Triclinic,-1.792411127,0.09718695,FALSE,0,TRUE,TRUE,FALSE
mp-753364,Li2MnO2F,1,Triclinic,-2.402468076,0.092364531,FALSE,0.8933,FALSE,TRUE,FALSE
mp-753366,Li2CoCuO4,74,Orthorhombic,-1.556975962,0.041144629,FALSE,0,TRUE,TRUE,FALSE
mp-753369,Li2VSiO4,7,Monoclinic,-2.593364523,0.098851503,FALSE,1.7523,FALSE,TRUE,FALSE
mp-753370,Li3MnSi2O7,1,Triclinic,-2.666915941,0.097893463,FALSE,1.1755,FALSE,TRUE,FALSE
mp-753371,LiCuS,139,Tetragonal,-0.860169024,0.048570157,FALSE,2.1214,FALSE,TRUE,FALSE
mp-753373,LiVF4,119,Tetragonal,-3.136435962,0.098426956,FALSE,0,TRUE,TRUE,FALSE
mp-753374,LiVSiO4,62,Orthorhombic,-2.830138428,0.013857958,FALSE,2.2109,FALSE,TRUE,FALSE
mp-753376,Li7Mn(O2F)2,1,Triclinic,-2.339589091,0.065275117,FALSE,2.6209,FALSE,TRUE,FALSE
mp-753377,Li5NiOF5,123,Tetragonal,-2.808859421,0.031453041,FALSE,2.0926,FALSE,TRUE,FALSE
mp-753379,Li7V(O2F)2,1,Triclinic,-2.406410352,0.093857021,FALSE,1.001,FALSE,TRUE,FALSE
mp-753381,LiMnPO4,60,Orthorhombic,-2.57441516,0.059013573,FALSE,3.5346,FALSE,TRUE,FALSE
mp-753382,LiMnPO4,82,Tetragonal,-2.558854574,0.07457416,FALSE,3.4795,FALSE,TRUE,FALSE
mp-753383,LiAgF4,14,Monoclinic,-1.840672675,0.037155323,FALSE,1.5236,FALSE,TRUE,FALSE
mp-753385,LiAg2F4,227,Cubic,-1.710778802,0.083219509,FALSE,0,TRUE,TRUE,FALSE
mp-753387,Li2Cu3F8,2,Triclinic,-2.191655164,0.046117972,FALSE,0.3581,FALSE,TRUE,FALSE
mp-753388,Li2Cu2F5,15,Monoclinic,-2.246473493,0.078350506,FALSE,0,TRUE,TRUE,FALSE
mp-753390,Li3VF6,14,Monoclinic,-3.18032917,0.031314818,FALSE,2.5028,FALSE,TRUE,FALSE
mp-753392,Li2NiOF2,129,Tetragonal,-2.477794064,0.038072965,FALSE,2.3369,FALSE,TRUE,FALSE
mp-753394,Li2Mn4O3F8,2,Triclinic,-2.602183445,0.075857118,FALSE,0.0682,FALSE,TRUE,FALSE
mp-753396,Li2NiP2O7,2,Triclinic,-2.456067824,0.05592152,FALSE,3.7653,FALSE,TRUE,FALSE
mp-753399,Li3SiNi3O8,10,Monoclinic,-1.829729623,0.053489847,FALSE,0.3814,FALSE,TRUE,FALSE
mp-753400,Li3NiO2F,58,Orthorhombic,-2.039136785,0.096646091,FALSE,2.7694,FALSE,TRUE,FALSE
mp-753402,LiV5O7F,160,Trigonal,-2.510042373,0.054188975,FALSE,0.8122,FALSE,TRUE,FALSE
mp-753403,LiCu2(CO3)2,2,Triclinic,-1.5706339,0.025262266,FALSE,0,TRUE,TRUE,FALSE
mp-753404,LiMnOF2,62,Orthorhombic,-2.600844303,0.101907367,FALSE,1.1673,FALSE,TRUE,FALSE
mp-753405,LiCuF3,14,Monoclinic,-2.332669885,0.031926206,FALSE,0.5237,FALSE,TRUE,FALSE
mp-753406,LiNi2OF3,166,Trigonal,-2.156603817,0.092833802,FALSE,2.6291,FALSE,TRUE,FALSE
mp-753407,LiFePO4,5,Monoclinic,-2.385942595,0.09395342,FALSE,3.5661,FALSE,TRUE,FALSE
mp-753408,KLiCoO2,12,Monoclinic,-1.584380029,0.009855604,FALSE,1.6575,FALSE,TRUE,FALSE
mp-753409,Li2FeCoO4,10,Monoclinic,-1.770816632,0.074481627,FALSE,0.8444,FALSE,TRUE,FALSE
mp-753410,LiFe3OF5,8,Monoclinic,-2.38262,0.100980263,FALSE,2.3644,FALSE,TRUE,FALSE
mp-753411,LiMn5O7F,160,Trigonal,-2.141497738,0.05507224,FALSE,0,TRUE,TRUE,FALSE
mp-753412,Li4TiCrO6,15,Monoclinic,-2.601261255,0.017872871,FALSE,1.1548,FALSE,TRUE,FALSE
mp-753415,LiFe2(PO4)2,4,Monoclinic,-2.370676664,0.049999326,FALSE,1.4357,FALSE,TRUE,FALSE
mp-753416,LiCuBO3,2,Triclinic,-2.04667694,0.1050244,FALSE,0,TRUE,TRUE,FALSE
mp-753419,Li3Mn3O5F3,1,Triclinic,-2.392911177,0.073212419,FALSE,0.8428,FALSE,TRUE,FALSE
mp-753420,LiMn2(PO4)2,1,Triclinic,-2.482931178,0.062938849,FALSE,0.081,FALSE,TRUE,FALSE
mp-753423,LiMn2(PO4)2,7,Monoclinic,-2.462447134,0.083422894,FALSE,0.7391,FALSE,TRUE,FALSE
mp-753424,Li3Ti2(NiO4)2,12,Monoclinic,-2.408987488,0.064891434,FALSE,0.6151,FALSE,TRUE,FALSE
mp-753425,LiCuCO3,67,Orthorhombic,-1.680298696,0.046884284,FALSE,1.8519,FALSE,TRUE,FALSE
mp-753426,Li4Ti3Co3(TeO8)2,8,Monoclinic,-2.296384598,0.038806752,FALSE,1.1118,FALSE,TRUE,FALSE
mp-753427,LiP2WO8,4,Monoclinic,-2.499947684,0.062128481,FALSE,2.3498,FALSE,TRUE,FALSE
mp-753429,Li4Bi2S7,14,Monoclinic,-0.929961494,0.05933401,FALSE,1.0919,FALSE,TRUE,FALSE
mp-753430,LiV(OF)2,29,Orthorhombic,-2.639781479,0.077534783,FALSE,2.5523,FALSE,TRUE,FALSE
mp-753431,LiMn2O2F3,5,Monoclinic,-2.548601966,0.038648148,FALSE,0.7376,FALSE,TRUE,FALSE
mp-753432,LiMnFeO4,74,Orthorhombic,-1.940785749,0.007291861,FALSE,0.6476,FALSE,TRUE,FALSE
mp-753433,SrLiLa3MnO8,63,Orthorhombic,-3.209048819,0.020087179,FALSE,1.708,FALSE,TRUE,FALSE
mp-753436,LiCrSiO4,74,Orthorhombic,-2.729772314,0.054238385,FALSE,3.1874,FALSE,TRUE,FALSE
mp-753438,Li2VO2F,5,Monoclinic,-2.653704548,0.063735445,FALSE,1.7947,FALSE,TRUE,FALSE
mp-753439,Li3MnVP2(HO5)2,1,Triclinic,-2.414072307,0.045464681,FALSE,2.0613,FALSE,TRUE,FALSE
mp-753440,LiMn3(OF3)2,1,Triclinic,-2.569202887,0.095187604,FALSE,1.2205,FALSE,TRUE,FALSE
mp-753441,Li2Mn2OF6,15,Monoclinic,-2.747775561,0.084788479,FALSE,1.5279,FALSE,TRUE,FALSE
mp-753444,Li3BiS3,14,Monoclinic,-1.142195164,0.06571743,FALSE,2.3419,FALSE,TRUE,FALSE
mp-753446,Li2VCrP2(HO5)2,2,Triclinic,-2.464504401,0.002753283,FALSE,2.2633,FALSE,TRUE,FALSE
mp-753447,LiMn(SiO3)2,15,Monoclinic,-2.808587445,0.037833043,FALSE,1.2806,FALSE,TRUE,FALSE
mp-753448,Li2Ni3OF6,2,Triclinic,-2.243742011,0.177587662,FALSE,3.676,FALSE,TRUE,FALSE
mp-753450,Li2Si4Ni5O14,2,Triclinic,-2.297375256,0.071313782,FALSE,2.9501,FALSE,TRUE,FALSE
mp-753451,LiFe2P2HO8,2,Triclinic,-2.286485726,0.026520219,FALSE,3.7997,FALSE,TRUE,FALSE
mp-753452,Li6Mn(OF)3,1,Triclinic,-2.512803459,0.088182769,FALSE,2.1633,FALSE,TRUE,FALSE
mp-753453,Li2TiCo2O5,5,Monoclinic,-2.206396463,0.091508638,FALSE,1.4181,FALSE,TRUE,FALSE
mp-753457,Li4Mn3OF11,1,Triclinic,-2.825811726,0.075881238,FALSE,1.4251,FALSE,TRUE,FALSE
mp-753461,Li4Mn3OF11,1,Triclinic,-2.842881561,0.058811403,FALSE,0.8609,FALSE,TRUE,FALSE
mp-753462,Li4Mn3(OF3)3,1,Triclinic,-2.614214818,0.094542657,FALSE,0.8171,FALSE,TRUE,FALSE
mp-753463,LiV2O2F3,12,Monoclinic,-2.877492739,0.062588603,FALSE,1.3618,FALSE,TRUE,FALSE
mp-753464,Li5FeO3F,40,Orthorhombic,-2.110264235,0.090197632,FALSE,2.7542,FALSE,TRUE,FALSE
mp-753465,LiNi5O5F,123,Tetragonal,-1.482855702,0.05967503,FALSE,2.436,FALSE,TRUE,FALSE
mp-753466,LiV3(OF3)2,2,Triclinic,-2.971751903,0.07997194,FALSE,1.268,FALSE,TRUE,FALSE
mp-753468,LiNi2OF3,164,Trigonal,-2.153507702,0.095929917,FALSE,2.4958,FALSE,TRUE,FALSE
mp-753470,Li4VCo3O8,1,Triclinic,-1.919593013,0.086152339,FALSE,1.4272,FALSE,TRUE,FALSE
mp-753471,LiCuBO3,9,Monoclinic,-2.050203122,0.101498217,FALSE,0.0494,FALSE,TRUE,FALSE
mp-753473,LiCoO2,186,Hexagonal,-1.652405342,0.093254429,FALSE,0.9076,FALSE,TRUE,FALSE
mp-753475,LiV3(OF3)2,164,Trigonal,-2.970164393,0.08155945,FALSE,1.7462,FALSE,TRUE,FALSE
mp-753476,LiMn2(PO4)2,1,Triclinic,-2.474963687,0.07090634,FALSE,0.8268,FALSE,TRUE,FALSE
mp-753477,Li3BiS3,14,Monoclinic,-1.114201416,0.093711178,FALSE,1.1321,FALSE,TRUE,FALSE
mp-753480,LiV3O8,8,Monoclinic,-2.251276344,0.095635005,FALSE,1.0307,FALSE,TRUE,FALSE
mp-753481,LiNiPO4,74,Orthorhombic,-2.285841989,0.079206158,FALSE,3.2181,FALSE,TRUE,FALSE
mp-753482,Li2MnCoO4,10,Monoclinic,-1.918836534,0.0342058,FALSE,0,TRUE,TRUE,FALSE
mp-753485,LiMnF4,33,Orthorhombic,-2.835567885,0.098465577,FALSE,2.9011,FALSE,TRUE,FALSE
mp-753487,LiCo(CO3)2,12,Monoclinic,-1.699882815,0.086285839,FALSE,0,TRUE,TRUE,FALSE
mp-753488,Li8Ni(O2F)2,2,Triclinic,-2.140918697,0.102386863,FALSE,3.1869,FALSE,TRUE,FALSE
mp-753492,LiVSiO4,181,Hexagonal,-2.757309798,0.086686589,FALSE,2.3451,FALSE,TRUE,FALSE
mp-753494,Li4FeSb(WO6)2,1,Triclinic,-2.164475515,0.032539881,FALSE,2.0653,FALSE,TRUE,FALSE
mp-753496,LiCoSnO4,74,Orthorhombic,-1.842939415,0.057787028,FALSE,0.7241,FALSE,TRUE,FALSE
mp-753497,Li3TiS3,15,Monoclinic,-1.519040517,0.083654993,FALSE,0,TRUE,TRUE,FALSE
mp-753498,Li3V4(OF3)3,1,Triclinic,-2.976272701,0.070528022,FALSE,1.8966,FALSE,TRUE,FALSE
mp-753499,Li2Ni3O3F2,139,Tetragonal,-1.942978122,0.053776216,FALSE,2.5177,FALSE,TRUE,FALSE
mp-7535,Li5AlO4,59,Orthorhombic,-2.492909138,0.003293842,FALSE,4.795,FALSE,FALSE,FALSE
mp-753500,Li4V(PO4)2,2,Triclinic,-2.653667076,0.047832201,FALSE,3.3679,FALSE,TRUE,FALSE
mp-753501,Li4MnO2F3,2,Triclinic,-2.682418192,0.08038453,FALSE,2.577,FALSE,TRUE,FALSE
mp-753502,Li4Mn3OF11,1,Triclinic,-2.827290314,0.074402651,FALSE,1.2743,FALSE,TRUE,FALSE
mp-753503,LiMn2F7,9,Monoclinic,-2.802516059,0.063836441,FALSE,1.7021,FALSE,TRUE,FALSE
mp-753504,Li3Nb4VO12,1,Triclinic,-2.810518531,0.028146736,FALSE,0,TRUE,TRUE,FALSE
mp-753505,LiTiCoO4,95,Tetragonal,-2.420336994,0.080635211,FALSE,0.9494,FALSE,TRUE,FALSE
mp-753506,LiBiS2,123,Tetragonal,-0.920144985,0.06611209,FALSE,0.4173,FALSE,TRUE,FALSE
mp-753508,LiCuS,62,Orthorhombic,-0.85320568,0.0555335,FALSE,1.2994,FALSE,TRUE,FALSE
mp-753509,Li3MnOF4,8,Monoclinic,-2.831189641,0.075133553,FALSE,1.1135,FALSE,TRUE,FALSE
mp-753511,LiTiSiO4,19,Orthorhombic,-3.05836091,0.065589602,FALSE,0,TRUE,TRUE,FALSE
mp-753513,Li3Mn(PO4)2,15,Monoclinic,-2.601384099,0.019195807,FALSE,1.6431,FALSE,TRUE,FALSE
